date,storage,inflow,outflow,evaporation,elevation
2010-05-05,NA,NA,NA,NA,NA
2010-05-06,NA,NA,NA,NA,NA
2010-05-07,NA,NA,NA,NA,NA
2010-05-08,NA,NA,NA,NA,NA
2010-05-09,NA,NA,NA,NA,NA
2010-05-10,NA,NA,NA,NA,NA
2010-05-11,NA,NA,NA,NA,NA
2010-05-12,NA,NA,NA,NA,NA
2010-05-13,NA,NA,NA,NA,NA
2010-05-14,NA,NA,NA,NA,NA
2010-05-15,NA,NA,NA,NA,NA
2010-05-16,NA,NA,NA,NA,NA
2010-05-17,NA,NA,NA,NA,NA
2010-05-18,NA,NA,NA,NA,NA
2010-05-19,NA,NA,NA,NA,NA
2010-05-20,NA,NA,NA,NA,NA
2010-05-21,NA,NA,NA,NA,NA
2010-05-22,NA,NA,NA,NA,NA
2010-05-23,NA,NA,NA,NA,NA
2010-05-24,NA,NA,NA,NA,NA
2010-05-25,NA,NA,NA,NA,NA
2010-05-26,NA,NA,NA,NA,NA
2010-05-27,NA,NA,NA,NA,NA
2010-05-28,NA,NA,NA,NA,NA
2010-05-29,NA,NA,NA,NA,NA
2010-05-30,NA,NA,NA,NA,NA
2010-05-31,NA,NA,NA,NA,NA
2010-06-01,NA,NA,NA,NA,NA
2010-06-02,NA,NA,NA,NA,NA
2010-06-03,NA,NA,NA,NA,NA
2010-06-04,NA,NA,NA,NA,NA
2010-06-05,NA,NA,NA,NA,NA
2010-06-06,NA,NA,NA,NA,NA
2010-06-07,NA,NA,NA,NA,NA
2010-06-08,NA,NA,NA,NA,NA
2010-06-09,NA,NA,NA,NA,NA
2010-06-10,NA,NA,NA,NA,NA
2010-06-11,NA,NA,NA,NA,NA
2010-06-12,NA,NA,NA,NA,NA
2010-06-13,NA,NA,NA,NA,NA
2010-06-14,NA,NA,NA,NA,NA
2010-06-15,NA,NA,NA,NA,NA
2010-06-16,NA,NA,NA,NA,NA
2010-06-17,NA,NA,NA,NA,NA
2010-06-18,NA,NA,NA,NA,NA
2010-06-19,NA,NA,NA,NA,NA
2010-06-20,NA,NA,NA,NA,NA
2010-06-21,NA,NA,NA,NA,NA
2010-06-22,NA,NA,NA,NA,NA
2010-06-23,NA,NA,NA,NA,NA
2010-06-24,NA,NA,NA,NA,NA
2010-06-25,NA,NA,NA,NA,NA
2010-06-26,NA,NA,NA,NA,NA
2010-06-27,NA,NA,NA,NA,NA
2010-06-28,NA,NA,NA,NA,NA
2010-06-29,NA,NA,NA,NA,NA
2010-06-30,NA,NA,NA,NA,NA
2010-07-01,NA,NA,NA,NA,NA
2010-07-02,NA,NA,NA,NA,NA
2010-07-03,NA,NA,NA,NA,NA
2010-07-04,NA,NA,NA,NA,NA
2010-07-05,NA,NA,NA,NA,NA
2010-07-06,NA,NA,NA,NA,NA
2010-07-07,NA,NA,NA,NA,NA
2010-07-08,NA,NA,NA,NA,NA
2010-07-09,NA,NA,NA,NA,NA
2010-07-10,NA,NA,NA,NA,NA
2010-07-11,NA,NA,NA,NA,NA
2010-07-12,NA,NA,NA,NA,NA
2010-07-13,NA,NA,NA,NA,NA
2010-07-14,NA,NA,NA,NA,NA
2010-07-15,NA,NA,NA,NA,NA
2010-07-16,NA,NA,NA,NA,NA
2010-07-17,NA,NA,NA,NA,NA
2010-07-18,NA,NA,NA,NA,NA
2010-07-19,NA,NA,NA,NA,NA
2010-07-20,NA,NA,NA,NA,NA
2010-07-21,NA,NA,NA,NA,NA
2010-07-22,NA,NA,NA,NA,NA
2010-07-23,NA,NA,NA,NA,NA
2010-07-24,NA,NA,NA,NA,NA
2010-07-25,NA,NA,NA,NA,NA
2010-07-26,NA,NA,NA,NA,NA
2010-07-27,NA,NA,NA,NA,NA
2010-07-28,NA,NA,NA,NA,NA
2010-07-29,NA,NA,NA,NA,NA
2010-07-30,NA,NA,NA,NA,NA
2010-07-31,NA,NA,NA,NA,NA
2010-08-01,NA,NA,NA,NA,NA
2010-08-02,NA,NA,NA,NA,NA
2010-08-03,NA,NA,NA,NA,NA
2010-08-04,NA,NA,NA,NA,NA
2010-08-05,NA,NA,NA,NA,NA
2010-08-06,NA,NA,NA,NA,NA
2010-08-07,NA,NA,NA,NA,NA
2010-08-08,NA,NA,NA,NA,NA
2010-08-09,NA,NA,NA,NA,NA
2010-08-10,NA,NA,NA,NA,NA
2010-08-11,NA,NA,NA,NA,NA
2010-08-12,NA,NA,NA,NA,NA
2010-08-13,NA,NA,NA,NA,NA
2010-08-14,NA,NA,NA,NA,NA
2010-08-15,NA,NA,NA,NA,NA
2010-08-16,NA,NA,NA,NA,NA
2010-08-17,NA,NA,NA,NA,NA
2010-08-18,NA,NA,NA,NA,NA
2010-08-19,NA,NA,NA,NA,NA
2010-08-20,NA,NA,NA,NA,NA
2010-08-21,NA,NA,NA,NA,NA
2010-08-22,NA,NA,NA,NA,NA
2010-08-23,NA,NA,NA,NA,NA
2010-08-24,NA,NA,NA,NA,NA
2010-08-25,NA,NA,NA,NA,NA
2010-08-26,NA,NA,NA,NA,NA
2010-08-27,NA,NA,NA,NA,NA
2010-08-28,NA,NA,NA,NA,NA
2010-08-29,NA,NA,NA,NA,NA
2010-08-30,NA,NA,NA,NA,NA
2010-08-31,NA,NA,NA,NA,NA
2010-09-01,NA,NA,NA,NA,NA
2010-09-02,NA,NA,NA,NA,NA
2010-09-03,NA,NA,NA,NA,NA
2010-09-04,NA,NA,NA,NA,NA
2010-09-05,NA,NA,NA,NA,NA
2010-09-06,NA,NA,NA,NA,NA
2010-09-07,NA,NA,NA,NA,NA
2010-09-08,NA,NA,NA,NA,NA
2010-09-09,NA,NA,NA,NA,NA
2010-09-10,NA,NA,NA,NA,NA
2010-09-11,NA,NA,NA,NA,NA
2010-09-12,NA,NA,NA,NA,NA
2010-09-13,NA,NA,NA,NA,NA
2010-09-14,NA,NA,NA,NA,NA
2010-09-15,NA,NA,NA,NA,NA
2010-09-16,NA,NA,NA,NA,NA
2010-09-17,NA,NA,NA,NA,NA
2010-09-18,NA,NA,NA,NA,NA
2010-09-19,NA,NA,NA,NA,NA
2010-09-20,NA,NA,NA,NA,NA
2010-09-21,NA,NA,NA,NA,NA
2010-09-22,NA,NA,NA,NA,NA
2010-09-23,NA,NA,NA,NA,NA
2010-09-24,NA,NA,NA,NA,NA
2010-09-25,NA,NA,NA,NA,NA
2010-09-26,NA,NA,NA,NA,NA
2010-09-27,NA,NA,NA,NA,NA
2010-09-28,NA,NA,NA,NA,NA
2010-09-29,NA,NA,NA,NA,NA
2010-09-30,NA,NA,NA,NA,NA
2010-10-01,46.001,NA,NA,NA,NA
2010-10-02,46,NA,NA,NA,NA
2010-10-03,45.969,NA,NA,NA,NA
2010-10-04,45.967,NA,NA,NA,NA
2010-10-05,45.998,NA,NA,NA,NA
2010-10-06,46.031,NA,NA,NA,NA
2010-10-07,46.047,NA,NA,NA,NA
2010-10-08,46.052,NA,NA,NA,NA
2010-10-09,46.061,NA,NA,NA,NA
2010-10-10,46.074,NA,NA,NA,NA
2010-10-11,46.085,NA,NA,NA,NA
2010-10-12,46.088,NA,NA,NA,NA
2010-10-13,46.09,NA,NA,NA,NA
2010-10-14,46.068,NA,NA,NA,NA
2010-10-15,46.066,NA,NA,NA,NA
2010-10-16,46.075,NA,NA,NA,NA
2010-10-17,46.074,NA,NA,NA,NA
2010-10-18,46.083,NA,NA,NA,NA
2010-10-19,46.088,NA,NA,NA,NA
2010-10-20,46.062,NA,NA,NA,NA
2010-10-21,46.041,NA,NA,NA,NA
2010-10-22,46.041,NA,NA,NA,NA
2010-10-23,46.072,NA,NA,NA,NA
2010-10-24,46.087,NA,NA,NA,NA
2010-10-25,46.142,NA,NA,NA,NA
2010-10-26,46.189,NA,NA,NA,NA
2010-10-27,46.211,NA,NA,NA,NA
2010-10-28,46.235,NA,NA,NA,NA
2010-10-29,46.235,NA,NA,NA,NA
2010-10-30,46.235,NA,NA,NA,NA
2010-10-31,46.237,NA,NA,NA,NA
2010-11-01,46.253,NA,NA,NA,NA
2010-11-02,46.272,NA,NA,NA,NA
2010-11-03,46.273,NA,NA,NA,NA
2010-11-04,46.273,NA,NA,NA,NA
2010-11-05,46.275,NA,NA,NA,NA
2010-11-06,46.295,NA,NA,NA,NA
2010-11-07,46.312,NA,NA,NA,NA
2010-11-08,46.301,NA,NA,NA,NA
2010-11-09,46.312,NA,NA,NA,NA
2010-11-10,46.32,NA,NA,NA,NA
2010-11-11,46.349,NA,NA,NA,NA
2010-11-12,46.35,NA,NA,NA,NA
2010-11-13,46.37,NA,NA,NA,NA
2010-11-14,46.39,NA,NA,NA,NA
2010-11-15,46.4,NA,NA,NA,NA
2010-11-16,46.432,NA,NA,NA,NA
2010-11-17,46.449,NA,NA,NA,NA
2010-11-18,46.463,NA,NA,NA,NA
2010-11-19,46.459,NA,NA,NA,NA
2010-11-20,46.457,NA,NA,NA,NA
2010-11-21,46.457,NA,NA,NA,NA
2010-11-22,46.492,NA,NA,NA,NA
2010-11-23,46.506,NA,NA,NA,NA
2010-11-24,46.524,NA,NA,NA,NA
2010-11-25,46.543,NA,NA,NA,NA
2010-11-26,46.545,NA,NA,NA,NA
2010-11-27,46.549,NA,NA,NA,NA
2010-11-28,46.553,NA,NA,NA,NA
2010-11-29,46.55,NA,NA,NA,NA
2010-11-30,46.577,NA,NA,NA,NA
2010-12-01,46.584,NA,NA,NA,NA
2010-12-02,46.585,NA,NA,NA,NA
2010-12-03,46.581,NA,NA,NA,NA
2010-12-04,46.574,NA,NA,NA,NA
2010-12-05,46.57,NA,NA,NA,NA
2010-12-06,46.579,NA,NA,NA,NA
2010-12-07,46.585,NA,NA,NA,NA
2010-12-08,46.611,NA,NA,NA,NA
2010-12-09,46.619,NA,NA,NA,NA
2010-12-10,46.623,NA,NA,NA,NA
2010-12-11,46.639,NA,NA,NA,NA
2010-12-12,46.66,NA,NA,NA,NA
2010-12-13,46.663,NA,NA,NA,NA
2010-12-14,46.663,NA,NA,NA,NA
2010-12-15,46.664,NA,NA,NA,NA
2010-12-16,46.696,NA,NA,NA,NA
2010-12-17,46.702,NA,NA,NA,NA
2010-12-18,46.725,NA,NA,NA,NA
2010-12-19,46.744,NA,NA,NA,NA
2010-12-20,46.777,NA,NA,NA,NA
2010-12-21,46.78,NA,NA,NA,NA
2010-12-22,46.78,NA,NA,NA,NA
2010-12-23,46.786,NA,NA,NA,NA
2010-12-24,46.813,NA,NA,NA,NA
2010-12-25,46.819,NA,NA,NA,NA
2010-12-26,46.823,NA,NA,NA,NA
2010-12-27,46.83,NA,NA,NA,NA
2010-12-28,46.855,NA,NA,NA,NA
2010-12-29,46.857,NA,NA,NA,NA
2010-12-30,46.859,NA,NA,NA,NA
2010-12-31,46.897,NA,NA,NA,NA
2011-01-01,46.936,NA,NA,NA,NA
2011-01-02,46.936,NA,NA,NA,NA
2011-01-03,46.936,NA,NA,NA,NA
2011-01-04,46.936,NA,NA,NA,NA
2011-01-05,46.946,NA,NA,NA,NA
2011-01-06,46.946,NA,NA,NA,NA
2011-01-07,46.946,NA,NA,NA,NA
2011-01-08,46.966,NA,NA,NA,NA
2011-01-09,46.976,NA,NA,NA,NA
2011-01-10,46.986,NA,NA,NA,NA
2011-01-11,47.014,NA,NA,NA,NA
2011-01-12,47.034,NA,NA,NA,NA
2011-01-13,47.024,NA,NA,NA,NA
2011-01-14,47.014,NA,NA,NA,NA
2011-01-15,47.014,NA,NA,NA,NA
2011-01-16,47.024,NA,NA,NA,NA
2011-01-17,47.054,NA,NA,NA,NA
2011-01-18,47.054,NA,NA,NA,NA
2011-01-19,47.083,NA,NA,NA,NA
2011-01-20,47.093,NA,NA,NA,NA
2011-01-21,47.093,NA,NA,NA,NA
2011-01-22,47.133,NA,NA,NA,NA
2011-01-23,47.133,NA,NA,NA,NA
2011-01-24,47.133,NA,NA,NA,NA
2011-01-25,47.133,NA,NA,NA,NA
2011-01-26,47.142,NA,NA,NA,NA
2011-01-27,47.171,NA,NA,NA,NA
2011-01-28,47.171,NA,NA,NA,NA
2011-01-29,47.171,NA,NA,NA,NA
2011-01-30,47.142,NA,NA,NA,NA
2011-01-31,47.171,NA,NA,NA,NA
2011-02-01,47.171,NA,NA,NA,NA
2011-02-02,47.19,NA,NA,NA,NA
2011-02-03,47.21,NA,NA,NA,NA
2011-02-04,47.21,NA,NA,NA,NA
2011-02-05,47.25,NA,NA,NA,NA
2011-02-06,47.25,NA,NA,NA,NA
2011-02-07,47.25,NA,NA,NA,NA
2011-02-08,47.269,NA,NA,NA,NA
2011-02-09,47.289,NA,NA,NA,NA
2011-02-10,47.289,NA,NA,NA,NA
2011-02-11,47.289,NA,NA,NA,NA
2011-02-12,47.289,NA,NA,NA,NA
2011-02-13,47.289,NA,NA,NA,NA
2011-02-14,47.269,NA,NA,NA,NA
2011-02-15,47.25,NA,NA,NA,NA
2011-02-16,47.25,NA,NA,NA,NA
2011-02-17,47.25,NA,NA,NA,NA
2011-02-18,47.25,NA,NA,NA,NA
2011-02-19,47.289,NA,NA,NA,NA
2011-02-20,47.289,NA,NA,NA,NA
2011-02-21,47.309,NA,NA,NA,NA
2011-02-22,47.329,NA,NA,NA,NA
2011-02-23,47.329,NA,NA,NA,NA
2011-02-24,47.093,NA,NA,NA,NA
2011-02-25,46.585,NA,NA,NA,NA
2011-02-26,46.079,NA,NA,NA,NA
2011-02-27,45.557,NA,NA,NA,NA
2011-02-28,45.048,NA,NA,NA,NA
2011-03-01,44.522,NA,NA,NA,NA
2011-03-02,44.018,NA,NA,NA,NA
2011-03-03,43.516,NA,NA,NA,NA
2011-03-04,43.018,NA,NA,NA,NA
2011-03-05,42.503,NA,NA,NA,NA
2011-03-06,42.02,NA,NA,NA,NA
2011-03-07,41.502,NA,NA,NA,NA
2011-03-08,41.024,NA,NA,NA,NA
2011-03-09,40.514,NA,NA,NA,NA
2011-03-10,40.005,NA,NA,NA,NA
2011-03-11,39.5,NA,NA,NA,NA
2011-03-12,39.008,NA,NA,NA,NA
2011-03-13,38.536,NA,NA,NA,NA
2011-03-14,38.042,NA,NA,NA,NA
2011-03-15,37.551,NA,NA,NA,NA
2011-03-16,37.062,NA,NA,NA,NA
2011-03-17,36.543,NA,NA,NA,NA
2011-03-18,36.071,NA,NA,NA,NA
2011-03-19,35.567,NA,NA,NA,NA
2011-03-20,35.093,NA,NA,NA,NA
2011-03-21,34.603,NA,NA,NA,NA
2011-03-22,34.133,NA,NA,NA,NA
2011-03-23,33.667,NA,NA,NA,NA
2011-03-24,33.171,NA,NA,NA,NA
2011-03-25,32.711,NA,NA,NA,NA
2011-03-26,32.223,NA,NA,NA,NA
2011-03-27,31.771,NA,NA,NA,NA
2011-03-28,31.323,NA,NA,NA,NA
2011-03-29,30.853,NA,NA,NA,NA
2011-03-30,30.402,NA,NA,NA,NA
2011-03-31,29.946,NA,NA,NA,NA
2011-04-01,29.463,NA,NA,NA,NA
2011-04-02,28.999,NA,NA,NA,NA
2011-04-03,28.538,NA,NA,NA,NA
2011-04-04,28.111,NA,NA,NA,NA
2011-04-05,27.626,NA,NA,NA,NA
2011-04-06,27.139,NA,NA,NA,NA
2011-04-07,26.701,NA,NA,NA,NA
2011-04-08,26.224,NA,NA,NA,NA
2011-04-09,25.767,NA,NA,NA,NA
2011-04-10,25.343,NA,NA,NA,NA
2011-04-11,24.882,NA,NA,NA,NA
2011-04-12,24.432,NA,NA,NA,NA
2011-04-13,23.958,NA,NA,NA,NA
2011-04-14,23.545,NA,NA,NA,NA
2011-04-15,23.08,NA,NA,NA,NA
2011-04-16,22.645,NA,NA,NA,NA
2011-04-17,22.216,NA,NA,NA,NA
2011-04-18,21.657,NA,NA,NA,NA
2011-04-19,21.001,NA,NA,NA,NA
2011-04-20,20.354,NA,NA,NA,NA
2011-04-21,19.713,NA,NA,NA,NA
2011-04-22,19.057,NA,NA,NA,NA
2011-04-23,18.434,NA,NA,NA,NA
2011-04-24,17.797,NA,NA,NA,NA
2011-04-25,17.506,NA,NA,NA,NA
2011-04-26,17.53,NA,NA,NA,NA
2011-04-27,17.554,NA,NA,NA,NA
2011-04-28,17.554,NA,NA,NA,NA
2011-04-29,17.578,NA,NA,NA,NA
2011-04-30,17.578,NA,NA,NA,NA
2011-05-01,17.602,NA,NA,NA,NA
2011-05-02,17.602,NA,NA,NA,NA
2011-05-03,17.626,NA,NA,NA,NA
2011-05-04,17.626,NA,NA,NA,NA
2011-05-05,17.626,NA,NA,NA,NA
2011-05-06,17.626,NA,NA,NA,NA
2011-05-07,17.675,NA,NA,NA,NA
2011-05-08,17.699,NA,NA,NA,NA
2011-05-09,17.772,NA,NA,NA,NA
2011-05-10,17.821,NA,NA,NA,NA
2011-05-11,17.894,NA,NA,NA,NA
2011-05-12,17.943,NA,NA,NA,NA
2011-05-13,17.968,NA,NA,NA,NA
2011-05-14,17.992,NA,NA,NA,NA
2011-05-15,18.066,NA,NA,NA,NA
2011-05-16,18.163,NA,NA,NA,NA
2011-05-17,18.286,NA,NA,NA,NA
2011-05-18,18.41,NA,NA,NA,NA
2011-05-19,18.508,NA,NA,NA,NA
2011-05-20,18.559,NA,NA,NA,NA
2011-05-21,18.608,NA,NA,NA,NA
2011-05-22,18.633,NA,NA,NA,NA
2011-05-23,18.682,NA,NA,NA,NA
2011-05-24,18.733,NA,NA,NA,NA
2011-05-25,18.758,NA,NA,NA,NA
2011-05-26,18.807,NA,NA,NA,NA
2011-05-27,18.882,NA,NA,NA,NA
2011-05-28,19.057,NA,NA,NA,NA
2011-05-29,19.459,NA,NA,NA,NA
2011-05-30,19.891,NA,NA,NA,NA
2011-05-31,20.148,NA,NA,NA,NA
2011-06-01,20.56,NA,NA,NA,NA
2011-06-02,21.21,NA,NA,NA,NA
2011-06-03,21.923,NA,NA,NA,NA
2011-06-04,22.645,NA,NA,NA,NA
2011-06-05,23.489,NA,NA,NA,NA
2011-06-06,24.432,NA,NA,NA,NA
2011-06-07,25.364,NA,NA,NA,NA
2011-06-08,26.203,NA,NA,NA,NA
2011-06-09,27.056,NA,NA,NA,NA
2011-06-10,27.898,NA,NA,NA,NA
2011-06-11,28.752,NA,NA,NA,NA
2011-06-12,29.587,NA,NA,NA,NA
2011-06-13,30.434,NA,NA,NA,NA
2011-06-14,31.259,NA,NA,NA,NA
2011-06-15,32.126,NA,NA,NA,NA
2011-06-16,33.072,NA,NA,NA,NA
2011-06-17,34.1,NA,NA,NA,NA
2011-06-18,34.973,NA,NA,NA,NA
2011-06-19,35.788,NA,NA,NA,NA
2011-06-20,36.578,NA,NA,NA,NA
2011-06-21,37.271,NA,NA,NA,NA
2011-06-22,38.076,NA,NA,NA,NA
2011-06-23,39.035,NA,NA,NA,NA
2011-06-24,40.041,NA,NA,NA,NA
2011-06-25,41.098,NA,NA,NA,NA
2011-06-26,42.057,NA,NA,NA,NA
2011-06-27,42.989,NA,NA,NA,NA
2011-06-28,44.008,NA,NA,NA,NA
2011-06-29,45.038,NA,NA,NA,NA
2011-06-30,46.119,NA,NA,NA,NA
2011-07-01,47.133,NA,NA,NA,NA
2011-07-02,48.158,NA,NA,NA,NA
2011-07-03,49.153,NA,NA,NA,NA
2011-07-04,50.077,NA,NA,NA,NA
2011-07-05,51.09,NA,NA,NA,NA
2011-07-06,52.193,NA,NA,NA,NA
2011-07-07,52.708,NA,NA,NA,NA
2011-07-08,52.708,NA,NA,NA,NA
2011-07-09,52.687,NA,NA,NA,NA
2011-07-10,52.481,NA,NA,NA,NA
2011-07-11,52.193,NA,NA,NA,NA
2011-07-12,51.825,NA,NA,NA,NA
2011-07-13,51.579,NA,NA,NA,NA
2011-07-14,51.374,NA,NA,NA,NA
2011-07-15,51.252,NA,NA,NA,NA
2011-07-16,51.171,NA,NA,NA,NA
2011-07-17,51.09,NA,NA,NA,NA
2011-07-18,51.212,NA,NA,NA,NA
2011-07-19,51.334,NA,NA,NA,NA
2011-07-20,51.334,NA,NA,NA,NA
2011-07-21,51.293,NA,NA,NA,NA
2011-07-22,51.374,NA,NA,NA,NA
2011-07-23,51.538,NA,NA,NA,NA
2011-07-24,51.661,NA,NA,NA,NA
2011-07-25,51.784,NA,NA,NA,NA
2011-07-26,51.948,NA,NA,NA,NA
2011-07-27,52.07,NA,NA,NA,NA
2011-07-28,52.193,NA,NA,NA,NA
2011-07-29,52.276,NA,NA,NA,NA
2011-07-30,52.399,NA,NA,NA,NA
2011-07-31,52.523,NA,NA,NA,NA
2011-08-01,52.605,NA,NA,NA,NA
2011-08-02,52.708,NA,NA,NA,NA
2011-08-03,52.77,NA,NA,NA,NA
2011-08-04,52.81,NA,NA,NA,NA
2011-08-05,52.687,NA,NA,NA,NA
2011-08-06,52.153,NA,NA,NA,NA
2011-08-07,51.62,NA,NA,NA,NA
2011-08-08,51.049,NA,NA,NA,NA
2011-08-09,50.563,NA,NA,NA,NA
2011-08-10,50.32,NA,NA,NA,NA
2011-08-11,50.361,NA,NA,NA,NA
2011-08-12,50.361,NA,NA,NA,NA
2011-08-13,50.361,NA,NA,NA,NA
2011-08-14,50.4,NA,NA,NA,NA
2011-08-15,49.997,NA,NA,NA,NA
2011-08-16,49.514,NA,NA,NA,NA
2011-08-17,48.993,NA,NA,NA,NA
2011-08-18,48.794,NA,NA,NA,NA
2011-08-19,48.794,NA,NA,NA,NA
2011-08-20,48.794,NA,NA,NA,NA
2011-08-21,48.833,NA,NA,NA,NA
2011-08-22,48.833,NA,NA,NA,NA
2011-08-23,48.833,NA,NA,NA,NA
2011-08-24,48.833,NA,NA,NA,NA
2011-08-25,48.833,NA,NA,NA,NA
2011-08-26,48.873,NA,NA,NA,NA
2011-08-27,48.873,NA,NA,NA,NA
2011-08-28,48.914,NA,NA,NA,NA
2011-08-29,48.953,NA,NA,NA,NA
2011-08-30,48.953,NA,NA,NA,NA
2011-08-31,48.993,NA,NA,NA,NA
2011-09-01,48.993,NA,NA,NA,NA
2011-09-02,48.993,NA,NA,NA,NA
2011-09-03,48.993,NA,NA,NA,NA
2011-09-04,48.993,NA,NA,NA,NA
2011-09-05,48.993,NA,NA,NA,NA
2011-09-06,49.033,NA,NA,NA,NA
2011-09-07,49.033,NA,NA,NA,NA
2011-09-08,49.073,NA,NA,NA,NA
2011-09-09,49.073,NA,NA,NA,NA
2011-09-10,49.073,NA,NA,NA,NA
2011-09-11,49.113,NA,NA,NA,NA
2011-09-12,49.113,NA,NA,NA,NA
2011-09-13,49.113,NA,NA,NA,NA
2011-09-14,49.113,NA,NA,NA,NA
2011-09-15,49.194,NA,NA,NA,NA
2011-09-16,49.194,NA,NA,NA,NA
2011-09-17,49.233,NA,NA,NA,NA
2011-09-18,49.233,NA,NA,NA,NA
2011-09-19,49.233,NA,NA,NA,NA
2011-09-20,49.233,NA,NA,NA,NA
2011-09-21,49.233,NA,NA,NA,NA
2011-09-22,49.233,NA,NA,NA,NA
2011-09-23,49.233,NA,NA,NA,NA
2011-09-24,49.233,NA,NA,NA,NA
2011-09-25,49.233,NA,NA,NA,NA
2011-09-26,49.194,NA,NA,NA,NA
2011-09-27,49.153,NA,NA,NA,NA
2011-09-28,49.073,NA,NA,NA,NA
2011-09-29,49.033,NA,NA,NA,NA
2011-09-30,48.953,NA,NA,NA,NA
2011-10-01,48.914,NA,NA,NA,NA
2011-10-02,48.873,NA,NA,NA,NA
2011-10-03,48.794,NA,NA,NA,NA
2011-10-04,48.833,NA,NA,NA,NA
2011-10-05,48.833,NA,NA,NA,NA
2011-10-06,48.873,NA,NA,NA,NA
2011-10-07,48.873,NA,NA,NA,NA
2011-10-08,48.914,NA,NA,NA,NA
2011-10-09,48.914,NA,NA,NA,NA
2011-10-10,48.914,NA,NA,NA,NA
2011-10-11,48.953,NA,NA,NA,NA
2011-10-12,48.953,NA,NA,NA,NA
2011-10-13,48.953,NA,NA,NA,NA
2011-10-14,48.953,NA,NA,NA,NA
2011-10-15,48.914,NA,NA,NA,NA
2011-10-16,48.953,NA,NA,NA,NA
2011-10-17,48.953,NA,NA,NA,NA
2011-10-18,48.953,NA,NA,NA,NA
2011-10-19,48.953,NA,NA,NA,NA
2011-10-20,48.993,NA,NA,NA,NA
2011-10-21,48.993,NA,NA,NA,NA
2011-10-22,48.993,NA,NA,NA,NA
2011-10-23,48.993,NA,NA,NA,NA
2011-10-24,48.993,NA,NA,NA,NA
2011-10-25,48.993,NA,NA,NA,NA
2011-10-26,49.033,NA,NA,NA,NA
2011-10-27,49.033,NA,NA,NA,NA
2011-10-28,49.033,NA,NA,NA,NA
2011-10-29,49.073,NA,NA,NA,NA
2011-10-30,49.073,NA,NA,NA,NA
2011-10-31,49.073,NA,NA,NA,NA
2011-11-01,49.073,NA,NA,NA,NA
2011-11-02,49.113,NA,NA,NA,NA
2011-11-03,49.113,NA,NA,NA,NA
2011-11-04,49.113,NA,NA,NA,NA
2011-11-05,49.153,NA,NA,NA,NA
2011-11-06,49.153,NA,NA,NA,NA
2011-11-07,49.153,NA,NA,NA,NA
2011-11-08,49.153,NA,NA,NA,NA
2011-11-09,49.153,NA,NA,NA,NA
2011-11-10,49.194,NA,NA,NA,NA
2011-11-11,49.194,NA,NA,NA,NA
2011-11-12,49.113,NA,NA,NA,NA
2011-11-13,49.194,NA,NA,NA,NA
2011-11-14,49.194,NA,NA,NA,NA
2011-11-15,49.233,NA,NA,NA,NA
2011-11-16,49.194,NA,NA,NA,NA
2011-11-17,49.233,NA,NA,NA,NA
2011-11-18,49.233,NA,NA,NA,NA
2011-11-19,49.194,NA,NA,NA,NA
2011-11-20,49.194,NA,NA,NA,NA
2011-11-21,49.194,NA,NA,NA,NA
2011-11-22,49.194,NA,NA,NA,NA
2011-11-23,49.194,NA,NA,NA,NA
2011-11-24,49.194,NA,NA,NA,NA
2011-11-25,49.233,NA,NA,NA,NA
2011-11-26,49.194,NA,NA,NA,NA
2011-11-27,49.233,NA,NA,NA,NA
2011-11-28,48.873,NA,NA,NA,NA
2011-11-29,48.276,NA,NA,NA,NA
2011-11-30,47.643,NA,NA,NA,NA
2011-12-01,47.054,NA,NA,NA,NA
2011-12-02,46.39,NA,NA,NA,NA
2011-12-03,45.808,NA,NA,NA,NA
2011-12-04,45.23,NA,NA,NA,NA
2011-12-05,44.617,NA,NA,NA,NA
2011-12-06,44.008,NA,NA,NA,NA
2011-12-07,43.404,NA,NA,NA,NA
2011-12-08,42.802,NA,NA,NA,NA
2011-12-09,42.205,NA,NA,NA,NA
2011-12-10,41.576,NA,NA,NA,NA
2011-12-11,40.952,NA,NA,NA,NA
2011-12-12,40.331,NA,NA,NA,NA
2011-12-13,39.716,NA,NA,NA,NA
2011-12-14,39.106,NA,NA,NA,NA
2011-12-15,38.501,NA,NA,NA,NA
2011-12-16,37.901,NA,NA,NA,NA
2011-12-17,37.305,NA,NA,NA,NA
2011-12-18,36.681,NA,NA,NA,NA
2011-12-19,36.062,NA,NA,NA,NA
2011-12-20,35.482,NA,NA,NA,NA
2011-12-21,34.872,NA,NA,NA,NA
2011-12-22,34.301,NA,NA,NA,NA
2011-12-23,33.7,NA,NA,NA,NA
2011-12-24,33.072,NA,NA,NA,NA
2011-12-25,32.484,NA,NA,NA,NA
2011-12-26,31.868,NA,NA,NA,NA
2011-12-27,31.227,NA,NA,NA,NA
2011-12-28,30.624,NA,NA,NA,NA
2011-12-29,30.024,NA,NA,NA,NA
2011-12-30,29.401,NA,NA,NA,NA
2011-12-31,28.783,NA,NA,NA,NA
2012-01-01,28.202,NA,NA,NA,NA
2012-01-02,27.595,NA,NA,NA,NA
2012-01-03,26.997,NA,NA,NA,NA
2012-01-04,26.378,NA,NA,NA,NA
2012-01-05,25.767,NA,NA,NA,NA
2012-01-06,25.136,NA,NA,NA,NA
2012-01-07,24.515,NA,NA,NA,NA
2012-01-08,23.902,NA,NA,NA,NA
